NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Promoter;BR;South;? fácil receber meus ganhos na minha conta;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é profissional;10;
Promoter;BR;South;O aplicativo atende todas as minhas necessidades de trabalho;Oferece informa??es suficientes do passageiro;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;South;? fácil receber meus ganhos na minha conta;;;10;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;Oferece informa??es suficientes do passageiro;9;O aplicativo falta mostrar a quantidade de horas que o motorista ficou conectado.
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;9;Só falta mostrar a quantidade de horas que o motorista ficou conectado no dia, igual a Uber. Fora isto está excelente.
Promoter;BR;South;O aplicativo é profissional;O aplicativo atende todas as minhas necessidades de trabalho;Mostra as posi??es de embarque e desembarque corretamente;10;N?o
Promoter;BR;South;Oferece uma visualiza??o clara e correta dos meus ganhos;? fácil receber meus ganhos na minha conta;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;South;? fácil receber meus ganhos na minha conta;Oferece boas parcerias para o motorista;Oferece informa??es suficientes do passageiro;10;Aumento de tarifas...
Promoter;BR;South;Oferece uma rota segura de acordo com a prevista;? fácil receber meus ganhos na minha conta;O aplicativo é profissional;10;A 99 poderia dar uma bonifica?ao para motoristas parceiros mais antigos assim como uber fez.
Promoter;BR;South;? fácil receber meus ganhos na minha conta;? seguro trabalhar com a 99;Todos falam sobre a 99 de forma positiva;9;
Promoter;BR;South;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Mostra as posi??es de embarque e desembarque corretamente;Oferece boas parcerias para o motorista;10;
Promoter;BR;South;Oferece ganhos bons e estáveis;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é profissional;9;
Promoter;BR;South;Oferece ganhos bons e estáveis;? fácil receber meus ganhos na minha conta;Oferece boas parcerias para o motorista;10;Seria bom o aplicativo indicar o local de desembarque antes  de aceitar a corrida
Promoter;BR;South;O aplicativo é profissional;;;10;
Promoter;BR;South;O aplicativo é profissional;O aplicativo atende todas as minhas necessidades de trabalho;Oferece boas parcerias para o motorista;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;Oferece ganhos bons e estáveis;10;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;Oferece informa??es suficientes do passageiro;? seguro trabalhar com a 99;10;As corridas com dist?ncia acima de 3km poderiam ser cancelada sem penalidades pro motorista.principalmente na madrugada ,que muitas s?o em áreas de risco
Promoter;BR;South;Oferece uma visualiza??o clara e correta dos meus ganhos;? fácil receber meus ganhos na minha conta;Oferece boas funcionalidades de seguran?a;9;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;Oferece uma visualiza??o clara e correta dos meus ganhos;Os passageiros s?o educados e têm uma rota de viagem segura;10;
Promoter;BR;South;? fácil receber meus ganhos na minha conta;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;9;
Promoter;BR;South;Oferece ganhos bons e estáveis;? seguro trabalhar com a 99;? fácil receber meus ganhos na minha conta;10;N?o
Promoter;BR;South;Os passageiros s?o educados e têm uma rota de viagem segura;Oferece informa??es suficientes do passageiro;? seguro trabalhar com a 99;10;
Promoter;BR;South;? fácil receber meus ganhos na minha conta;Oferece ganhos bons e estáveis;Mostra as posi??es de embarque e desembarque corretamente;9;
Promoter;BR;South;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece ganhos bons e estáveis;Oferece uma visualiza??o clara e correta dos meus ganhos;10;So gostaria que a tarifa mínima aumentasse por causa da alta da gasolina
Promoter;BR;South;? fácil receber meus ganhos na minha conta;? seguro trabalhar com a 99;Tem regras justas;10;Mto bom
Promoter;BR;South;Oferece ganhos bons e estáveis;? fácil receber meus ganhos na minha conta;Mostra as posi??es de embarque e desembarque corretamente;10;Em área de risco esperar 5 minutos e uma eternidade
Promoter;BR;South;Oferece uma rota segura de acordo com a prevista;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;South;Todos falam sobre a 99 de forma positiva;;;9;N?o
Promoter;BR;South;O aplicativo atende todas as minhas necessidades de trabalho;Oferece uma visualiza??o clara e correta dos meus ganhos;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;South;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;O aplicativo é fácil de ser utilizado;Oferece boas parcerias para o motorista;10;
Promoter;BR;South;? seguro trabalhar com a 99;;;10;
Promoter;BR;South;Todos falam sobre a 99 de forma positiva;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;? seguro trabalhar com a 99;Oferece ganhos bons e estáveis;10;
Promoter;BR;South;Oferece boas parcerias para o motorista;Os passageiros s?o educados e têm uma rota de viagem segura;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;;;10;Responder msg que s?o enviadas a vcs.\n\nPassar mais informa??es dos cliente que embarca nos veículos \nNormalmente eles sabem quem somos,e tem informa??es fotos mais a placa do veiculo, já o motorista n?o sabe quem é o passageiro.
Promoter;BR;South;O aplicativo é fácil de ser utilizado;;;10;
Promoter;BR;South;? seguro trabalhar com a 99;Oferece uma rota segura de acordo com a prevista;Oferece informa??es suficientes do passageiro;10;Só esta demorando de mais pra tocar corridas
Promoter;BR;South;O aplicativo é fácil de ser utilizado;O aplicativo atende todas as minhas necessidades de trabalho;Os passageiros s?o educados e têm uma rota de viagem segura;10;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;? fácil receber meus ganhos na minha conta;10;Deveria exigir foto fo passageiro
Promoter;BR;South;O aplicativo atende todas as minhas necessidades de trabalho;Todos falam sobre a 99 de forma positiva;Oferece boas parcerias para o motorista;10;As corridas devem ter tempo d espera ,um tempo determinado
Promoter;BR;South;O aplicativo é fácil de ser utilizado;Mostra as posi??es de embarque e desembarque corretamente;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;O aplicativo atende todas as minhas necessidades de trabalho;Mostra as posi??es de embarque e desembarque corretamente;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;Oferece uma visualiza??o clara e correta dos meus ganhos;Raramente aparecem corridas de/para áreas de risco;10;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;Oferece ganhos bons e estáveis;Oferece boas parcerias para o motorista;9;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;;;10;Bom trabalho
Promoter;BR;South;O aplicativo atende todas as minhas necessidades de trabalho;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;10;Estou muito satisfeito
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;? seguro trabalhar com a 99;Raramente aparecem corridas de/para áreas de risco;10;
Promoter;BR;South;Oferece boas parcerias para o motorista;Oferece ganhos bons e estáveis;Raramente aparecem corridas de/para áreas de risco;10;
Promoter;BR;South;Oferece ganhos bons e estáveis;Todos falam sobre a 99 de forma positiva;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;South;? seguro trabalhar com a 99;;;10;
Promoter;BR;South;O aplicativo atende todas as minhas necessidades de trabalho;O aplicativo é fácil de ser utilizado;Oferece uma rota segura de acordo com a prevista;10;
Promoter;BR;South;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece boas funcionalidades de seguran?a;Oferece uma rota segura de acordo com a prevista;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;;9;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;Oferece ganhos bons e estáveis;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;Oferece boas parcerias para o motorista;10;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;;;10;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;? fácil receber meus ganhos na minha conta;O aplicativo é profissional;10;Só  precisam ver o problema  com cancelamento de passageiro  que quase nunca é  pago o deslocamento
Promoter;BR;South;? fácil receber meus ganhos na minha conta;? seguro trabalhar com a 99;Mostra as posi??es de embarque e desembarque corretamente;10;Gosto da op??o de escolher somente corridas no cart?o.
Promoter;BR;South;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;;;10;
Promoter;BR;South;Oferece boas funcionalidades de seguran?a;O aplicativo atende todas as minhas necessidades de trabalho;O aplicativo é profissional;9;Na hora de cadastrar o passageiro/motorista, podiam pedir folha de bons antecedentes.
Promoter;BR;South;Todos falam sobre a 99 de forma positiva;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;9;Eu só trabalho com a 99 e observo que muitos que trabalham com outros apps tem influenciado em meu trabalho pois aceitam as corridas e cancelam para atender ao concorrente e isso tem influenciado tanto meus ganhos quanto o nível de satisfa??o dos passageiros que tem reclamado muito.
Promoter;BR;South;O aplicativo é fácil de ser utilizado;Oferece uma visualiza??o clara e correta dos meus ganhos;? fácil receber meus ganhos na minha conta;9;Sim! N?o é legal baixar a nossa nota de aceita??o e dar suspei??o,( quando n?o aparece nome do passageiro e nota, como tbm frequênci).
Promoter;BR;South;? seguro trabalhar com a 99;Oferece um atendimento ao consumidor fácil de entrar em contato;Raramente aparecem corridas de/para áreas de risco;10;N?o
Promoter;BR;South;O aplicativo é fácil de ser utilizado;;;10;
Promoter;BR;South;Oferece uma visualiza??o clara e correta dos meus ganhos;? fácil receber meus ganhos na minha conta;;10;
Promoter;BR;South;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo atende todas as minhas necessidades de trabalho;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;South;? seguro trabalhar com a 99;O aplicativo atende todas as minhas necessidades de trabalho;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;
Promoter;BR;South;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;? fácil receber meus ganhos na minha conta;Oferece uma visualiza??o clara e correta dos meus ganhos;10;Acabar com o limite diário de recusar corridas indesejadas.
Promoter;BR;South;Oferece ganhos bons e estáveis;Oferece boas parcerias para o motorista;O aplicativo é fácil de ser utilizado;10;
Promoter;BR;South;Mostra as posi??es de embarque e desembarque corretamente;Oferece informa??es suficientes do passageiro;Oferece um atendimento ao consumidor fácil de entrar em contato;10;
Promoter;BR;South;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;9;
Promoter;BR;South;Oferece uma visualiza??o clara e correta dos meus ganhos;Oferece boas parcerias para o motorista;? fácil receber meus ganhos na minha conta;9;Seria bom ter a op??o de terceiros para o passageiro. Obrigando-o a identificar qm embarca\n
Promoter;BR;South;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor fácil de entrar em contato;Mostra as posi??es de embarque e desembarque corretamente;10;n?o
Promoter;BR;South;O aplicativo é profissional;O aplicativo é fácil de ser utilizado;Oferece boas parcerias para o motorista;10;Tempo de espera pelo passageiro muito demorado
Promoter;BR;South;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;? fácil receber meus ganhos na minha conta;O aplicativo é profissional;9;
Promoter;BR;South;O aplicativo é fácil de ser utilizado;? seguro trabalhar com a 99;;10;Mostrar a nota no app do passageiro pq pensam q n?o s?o avaliados pelo motorista, aí fazem o q querem dentro do carro.
Promoter;BR;South;? fácil receber meus ganhos na minha conta;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;O aplicativo é fácil de ser utilizado;10;Melhorem o critério de avalia??o de cancelamento de corridas para os motoristas, é desproporcional usamos esse meio em grande parte para resguardar nossa seguran?a.
Promoter;BR;South;? fácil receber meus ganhos na minha conta;O aplicativo atende todas as minhas necessidades de trabalho;Todos falam sobre a 99 de forma positiva;10;Perfeito!
Promoter;BR;South;Os passageiros s?o educados e têm uma rota de viagem segura;Oferece boas parcerias para o motorista;Oferece informa??es suficientes do passageiro;10;N?o sou a favor do cadastros nas prefeituras do municípios ....\nJá pagamos impostos altos demais.
Promoter;BR;South;O aplicativo é profissional;;;10;
Promoter;BR;South;Oferece ganhos bons e estáveis;? fácil receber meus ganhos na minha conta;;10;Só n?o concordo com as chamadas acima de 2 km...torna inviável determinadas corridas ..
Promoter;BR;South;O aplicativo atende todas as minhas necessidades de trabalho;Oferece boas funcionalidades de seguran?a;O aplicativo é profissional;10;Na minha o piniao a 99 e ótima em todos os as pectos
Promoter;BR;South;? fácil receber meus ganhos na minha conta;O aplicativo atende todas as minhas necessidades de trabalho;? seguro trabalhar com a 99;10;Mais publicidade em Parobé e taquara, poucas pessoas usam 99.
Promoter;BR;South;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;? fácil receber meus ganhos na minha conta;10;gostaria de ser informado a razao do bloqueio para que n?o cometer novamente asssim seria mais facil para continuar com a parceria do 99,sem risco de perder a chance de trabalhar.
